"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017/2018","Prince Edward Island","2016A000211","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753183","3.4.2","162","","","","0"
"2006/2007","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","0","","","","0"
"2007/2008","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2008/2009","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2009/2010","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2010/2011","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2011/2012","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2012/2013","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2013/2014","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2014/2015","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2015/2016","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2016/2017","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Home-schooling","General programs for adults","Number","223","units","0","v1077009310","3.4.3","","..","","","0"
"2006/2007","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","0","","","","0"
"2007/2008","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2008/2009","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2009/2010","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2010/2011","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2011/2012","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2012/2013","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2013/2014","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2014/2015","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2015/2016","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2016/2017","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"
"2017/2018","Prince Edward Island","2016A000211","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009311","3.4.4","","..","","","0"


