"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009/2010","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","567813","","","","0"
"2010/2011","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","573102","","","","0"
"2011/2012","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","574911","","","","0"
"2012/2013","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","591399","","","","0"
"2013/2014","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","608169","","","","0"
"2014/2015","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","625680","","","","0"
"2015/2016","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","640872","","","","0"
"2016/2017","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","652272","","","","0"
"2017/2018","Alberta","2016A000248","Public schools","Regular programs for youth","Number","223","units","0","v1001753245","10.2.2","665877","","","","0"
"2002/2003","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","0","","","","0"
"2003/2004","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","0","","","","0"
"2004/2005","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","0","","","","0"
"2005/2006","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","0","","","","0"
"2006/2007","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","0","","","","0"
"2007/2008","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","","..","","","0"
"2008/2009","Alberta","2016A000248","Public schools","General programs for adults","Number","223","units","0","v1077009352","10.2.3","","..","","","0"
