"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008/2009","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","0","","","","0"
"2009/2010","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","0","","","","0"
"2010/2011","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2011/2012","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2012/2013","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2013/2014","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2014/2015","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2015/2016","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2016/2017","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"
"2017/2018","Manitoba","2016A000246","Home-schooling","Vocational programs for youth and adults","Number","223","units","0","v1077009345","8.4.4","","..","","","0"


