"REF_DATE","GEO","DGUID","School type","Program type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013/2014","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","123384","","","","0"
"2014/2015","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","122793","","","","0"
"2015/2016","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","122439","","","","0"
"2016/2017","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","122994","","","","0"
"2017/2018","Quebec","2016A000224","Private/independent schools","Regular programs for youth","Number","223","units","0","v1001753209","6.3.2","123684","","","","0"
"2006/2007","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","0","","","","0"
"2007/2008","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","","..","","","0"
"2008/2009","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","102","","","","0"
"2009/2010","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","234","","","","0"
"2010/2011","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","261","","","","0"
"2011/2012","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","180","","","","0"
"2012/2013","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","201","","","","0"
"2013/2014","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","246","","","","0"
"2014/2015","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","246","","","","0"
"2015/2016","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","213","","","","0"
"2016/2017","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","201","","","","0"
"2017/2018","Quebec","2016A000224","Private/independent schools","General programs for adults","Number","223","units","0","v1001753210","6.3.3","177","","","","0"
"2006/2007","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5082","","","","0"
"2007/2008","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5541","","","","0"
"2008/2009","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5508","","","","0"
"2009/2010","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5655","","","","0"
"2010/2011","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5772","","","","0"
"2011/2012","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5805","","","","0"
"2012/2013","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5727","","","","0"
"2013/2014","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5457","","","","0"
"2014/2015","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","4869","","","","0"
"2015/2016","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","4668","","","","0"
"2016/2017","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","4848","","","","0"
"2017/2018","Quebec","2016A000224","Private/independent schools","Vocational programs for youth and adults","Number","223","units","0","v1001753211","6.3.4","5334","","","","0"
"2006/2007","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","147","","","","0"
"2007/2008","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","789","","","","0"
"2008/2009","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","939","","","","0"
"2009/2010","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1011","","","","0"
"2010/2011","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1056","","","","0"
"2011/2012","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1038","","","","0"
"2012/2013","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1116","","","","0"
"2013/2014","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1179","","","","0"
"2014/2015","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1275","","","","0"
"2015/2016","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","1929","","","","0"
"2016/2017","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","2565","","","","0"
"2017/2018","Quebec","2016A000224","Home-schooling","Total, program type","Number","223","units","0","v1001753212","6.4.1","3303","","","","0"
"2006/2007","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","147","","","","0"
"2007/2008","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","789","","","","0"
"2008/2009","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","936","","","","0"
"2009/2010","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1014","","","","0"
"2010/2011","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1056","","","","0"
"2011/2012","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1038","","","","0"
"2012/2013","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1116","","","","0"
"2013/2014","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1182","","","","0"
"2014/2015","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1275","","","","0"
"2015/2016","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","1929","","","","0"
"2016/2017","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","2562","","","","0"
"2017/2018","Quebec","2016A000224","Home-schooling","Regular programs for youth","Number","223","units","0","v1001753213","6.4.2","3300","","","","0"
"2006/2007","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","0","","","","0"
"2007/2008","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2008/2009","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2009/2010","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2010/2011","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2011/2012","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2012/2013","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2013/2014","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2014/2015","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2015/2016","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2016/2017","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
"2017/2018","Quebec","2016A000224","Home-schooling","General programs for adults","Number","223","units","0","v1077009328","6.4.3","","..","","","0"
